NumberInFamily,GEOID
3,42101007400
2,42101038301
5,42101026500
3,42101007800
1,42101008301
1,42101027000
2,42101024700
1,42101028000
1,42101031600
2,42101016400
1,42101033600
2,42101036501
2,42101028800
2,42101009300
5,42101037700
1,
4,42101024500
1,42101033701
2,42101031402
1,42101030600
2,42101019700
2,42101009802
2,42101020500
1,42101025400
1,42101008301
1,42101035500
1,42101008602
1,42101002500
4,42101007101
3,42101025400
3,42101028902
1,42101012204
1,42101037700
4,42101024900
1,42101034802
1,42101011500
5,42101015101
3,42101009802
1,42101028000
1,42101024500
1,42101008302
1,42101014500
1,42101011500
1,42101032100
1,42101007101
1,42101030100
1,42101027901
3,42101006300
2,42101006300
2,42101002500
4,42101024900
3,42101011400
1,42101008301
1,42101006700
2,42101026700
1,42101002500
1,42101001500
2,42101018802
1,42101008301
3,42101027200
1,42101024700
1,42101033400
1,42101024500
1,42101034502
3,42101027500
2,42101019200
4,42101008000
1,42101035500
3,42101017900
3,42101035702
2,42101028600
1,42101034502
1,42101009600
1,42101002701
4,42101031102
1,42101030100
2,42101018802
4,42101010600
3,42101009300
3,42101006200
1,42101034701
2,42101016500
2,42101013702
5,42101020102
3,42101027700
1,42101003702
4,42101031900
3,42101029800
1,42101007102
6,42101031300
2,42101019000
1,42101031102
2,42101003702
2,42101006700
1,42101024700
1,42101001400
4,42101029900
3,42101009300
1,42101026200
1,42101026000
1,42101014000
4,42101020101
2,42101013900
1,42101034701
1,42101031401
1,42101007400
7,42101024200
2,42101020500
3,42101011200
1,42101011200
1,42101010700
1,42101024100
1,42101030200
1,42101027401
1,42101029200
2,42101030000
1,42101018802
2,42101028600
1,42101034900
2,42101014400
2,42101031101
2,42101017800
2,42101037700
2,42101028902
2,42101017800
1,42101019000
2,42101033000
1,42101030100
1,42101024000
2,42101028600
2,42101018801
3,42101019800
4,42101017800
1,42101019100
5,42101018802
2,42101031700
3,42101030100
2,42101017702
2,42101028700
1,42101016400
3,42101029900
1,42101037700
1,42101029300
2,42101017900
1,42101016200
2,42101016800
1,42101028000
2,42101030100
1,42101017800
1,42101027902
5,42101016701
2,42101014400
1,42101017800
1,42101019000
2,42101016300
2,42101015600
1,42101015600
2,42101037700
1,42101016200
2,42101028901
1,42101019200
6,42101037700
1,42101037700
1,42101029800
1,42101030800
1,42101032600
3,42101032600
3,42101037700
3,42101030000
3,42101018802
1,42101029200
2,42101030000
3,42101037700
4,42101017900
6,42101031700
1,42101038301
4,42101017702
1,42101019000
3,42101035601
2,42101031900
2,42101037700
1,42101030100
1,42101019000
2,42101009600
1,42101019501
1,42101015600
1,42101004202
5,42101037700
2,42101013200
1,42101033500
1,42101029800
1,42101019000
3,42101025200
1,42101031102
1,42101032500
1,42101031600
1,42101029100
1,42101032600
1,42101028902
2,42101029800
2,42101016200
1,42101029800
1,42101002701
5,42101015600
2,42101037700
2,42101018801
1,42101019700
1,42101017900
1,42101019700
1,42101030800
1,42101013100
3,42101029400
2,42101017900
2,42101038000
3,42101016300
1,42101028400
4,42101019800
1,42101033000
3,42101032600
1,42101029800
6,42101019000
1,42101028400
1,42101015600
5,42101017500
1,42101019000
4,42101030200
1,42101015600
2,42101037700
2,42101017702
1,42101032000
3,42101024900
1,42101029800
2,42101028400
1,42101019200
1,42101026600
1,42101030200
1,42101014100
1,42101038200
1,42101024000
2,42101017500
1,42101037700
1,42101019000
1,42101017702
1,42101015600
1,42101029300
1,42101037700
2,42101029200
2,42101038100
2,42101019900
1,42101017702
1,42101033600
2,42101019000
1,42101029900
1,42101032100
1,42101015600
3,42101019502
1,42101017601
1,42101017900
1,42101029900
3,42101028100
1,42101014700
3,42101028300
1,42101039002
1,42101017500
1,42101019000
1,42101028901
1,42101013900
1,42101028800
2,42101031101
1,42101024700
1,42101037900
1,42101023800
4,42101037700
1,42101016300
2,42101019200
3,42101017500
1,42101019100
3,42101017500
1,42101030100
2,42101029800
1,42101014700
5,42101017400
2,42101029900
1,42101029900
2,42101016200
2,42101030502
2,42101039002
2,42101019000
2,42101028902
2,42101028600
6,42101030200
1,42101019000
4,42101028901
2,42101030600
4,42101027401
1,42101028200
1,42101001400
2,42101024500
1,42101035601
1,42101033701
1,42101033701
3,42101039001
1,42101036501
2,42101017900
5,42101009300
1,42101031700
2,42101017900
4,42101017500
1,42101008301
1,42101031600
1,42101002300
4,42101030000
5,42101032600
3,42101003701
1,42101033701
1,42101027600
1,42101035500
1,42101033600
2,42101035800
3,42101035800
2,42101035601
1,42101035500
3,42101007400
3,42101002500
3,42101009300
3,42101034900
6,42101008302
3,42101011200
1,42101014500
4,42101002500
1,42101019900
3,42101010900
3,42101026800
1,42101034502
1,42101035500
4,42101009200
4,42101020101
2,42101017500
1,42101023600
1,42101024100
3,42101033000
2,42101008500
3,42101008302
1,42101012100
1,42101006700
1,42101010400
1,42101006700
1,42101008301
2,42101015600
2,42101003100
3,42101014900
1,42101035601
3,42101019700
3,42101003701
1,42101002200
1,42101030000
2,42101009400
1,42101020101
5,42101010800
1,42101036000
1,42101033701
1,42101032100
4,42101013300
3,42101010900
3,42101012204
1,42101028000
3,42101019100
1,42101024700
1,42101039002
1,42101024500
1,42101029900
4,42101030502
3,42101030501
2,42101037700
1,42101002200
1,42101002200
1,42101037700
1,42101037700
2,42101037700
4,42101028400
1,42101023600
1,42101027902
1,42101013900
4,42101028200
3,42101025400
2,42101018802
1,42101027600
4,42101012204
1,42101001400
1,42101004101
1,42101003300
1,42101024100
2,42101011900
1,42101029000
1,42101008301
1,42101010300
1,42101006600
1,42101017602
5,42101008302
1,42101030600
3,42101009500
4,42101011300
4,42101010500
1,42101012201
1,42101012201
7,42101013900
2,42101010200
1,42101002500
1,42101017400
1,42101020101
4,42101011100
1,42101018802
1,42101026800
1,42101030100
1,42101009802
1,42101010100
1,42101011900
1,42101011900
1,42101011000
1,42101027800
1,42101017500
1,42101024700
2,42101028500
1,42101035702
4,42101029900
1,42101024100
6,42101017202
2,42101035702
1,42101009500
4,42101027700
4,42101024900
1,42101026500
4,42101013900
1,42101026800
5,42101010300
4,42101011500
4,42101037700
4,42101016902
1,42101009300
1,
1,42101013300
1,42101003300
1,42101026900
1,42101027700
3,42101024900
4,42101032000
4,42101017602
2,42101015102
2,42101016701
5,42101027901
4,42101010400
1,42101026700
2,42101002500
2,42101010400
1,42101001101
1,42101012201
1,42101012201
1,42101012201
1,42101035900
4,42101035701
6,42101014900
2,42101011300
1,42101024100
3,42101015600
3,42101028400
1,42101010700
1,42101003600
1,42101023600
2,42101010400
2,42101010400
1,42101009500
1,42101012201
1,42101006500
3,42101020200
3,42101019200
5,42101026600
2,42101007400
1,42101000701
1,42101024100
2,
1,42101012201
1,42101006700
4,42101017702
4,42101030100
2,42101020102
3,42101014900
2,42101031900
2,42101008301
6,42101009300
1,42101006300
3,42101001102
5,42101001102
3,42101001102
2,42101015102
5,42101010500
1,42101026800
4,42101016800
4,42101028700
2,42101037700
3,42101019800
3,42101011100
2,42101033600
1,42101016400
3,42101007300
3,42101009802
1,42101014900
2,42101016200
2,42101010900
2,42101010400
2,42101013800
1,42101008301
4,42101016800
3,42101017201
5,42101006500
3,42101008200
3,42101013402
4,42101039100
4,42101011200
2,42101017201
3,42101019900
3,42101016702
4,42101027700
4,42101006700
3,42101019000
3,42101020101
2,42101008500
1,42101017300
2,42101016901
3,42101019800
1,42101008302
2,42101037700
3,42101024200
3,42101016800
3,42101037700
4,42101037700
1,42101002200
4,42101010900
1,42101003901
1,42101012201
3,42101016400
1,
1,
1,
1,
3,42101009600
2,42101010400
1,42101000701
4,42101017900
2,42101010900
2,42101024900
3,42101009600
1,42101002000
1,42101033000
1,42101003300
1,42101013200
1,42101032300
1,42101039002
1,42101020200
1,42101015300
2,42101010400
1,42101015300
3,42101016400
1,42101008301
1,42101029800
1,42101029900
1,42101007300
1,42101000401
1,
6,42101012100
3,42101010800
1,42101014100
1,42101009300
2,42101010400
5,42101010400
4,42101013900
1,42101014700
1,42101003300
4,42101029100
2,42101024700
2,42101018002
1,42101015300
2,42101015300
3,42101017702
1,42101034900
1,42101015300
4,42101006600
1,42101012204
1,
2,42101010700
1,42101014000
5,42101032500
2,42101006000
2,42101011400
3,42101030502
2,42101024500
4,42101009500
3,42101010800
2,42101028400
5,42101003701
5,42101015101
1,42101035702
1,42101034701
2,42101025300
1,42101032900
3,42101020300
3,42101029200
3,42101009300
4,42101009802
4,42101028600
3,42101030800
2,42101027401
1,42101010400
1,42101025700
1,42101011500
1,42101000401
2,42101019200
4,42101032900
1,42101024100
2,42101029400
10,42101017900
1,42101017900
2,42101033701
2,42101029800
3,42101028600
1,42101030000
7,42101009500
1,42101003901
1,42101017800
2,42101019800
2,42101010200
2,42101017702
1,42101034502
4,42101031600
3,
3,42101027500
2,42101016902
6,42101016902
3,42101010300
1,42101035601
2,42101007400
1,42101030100
1,42101025300
3,42101001900
3,42101014700
2,42101020101
4,42101017500
1,42101000401
4,42101028600
3,42101033102
2,42101017601
4,42101027901
7,42101025200
2,42101008301
1,42101013300
1,42101013800
1,42101002400
1,42101013200
1,42101014202
1,42101007300
1,42101032900
1,42101024100
1,42101000401
1,42101010700
1,42101014202
1,42101002400
2,42101010700
5,42101016902
2,42101033701
2,42101000500
1,
1,42101014202
2,42101026800
1,42101024500
4,42101030000
3,42101020400
3,42101024200
2,42101017300
1,42101020200
1,42101010700
1,42101020200
1,42101002000
1,42101012100
2,42101025800
1,42101003702
1,42101024700
3,42101016400
1,42101026700
1,42101013300
3,42101006200
2,42101001102
3,42101002500
2,42101019200
3,42101007101
2,42101037700
2,42101017800
1,42101037600
1,42101027600
1,42101010400
1,42101013900
5,42101015300
1,42101023600
3,42101015300
2,42101015300
3,42101029300
6,42101025200
1,42101024200
1,42101009300
1,42101007400
1,42101006600
1,42101025300
1,42101020300
3,42101015200
2,42101011200
4,42101032300
5,42101027402
3,42101015200
5,42101030000
2,42101016901
3,42101024700
3,42101011200
1,42101029800
1,
1,42101011000
2,42101008000
4,42101030200
3,42101016902
2,42101034100
1,42101025700
1,42101027800
5,42101029300
1,42101012100
1,42101033701
1,42101004101
1,42101031700
1,42101007800
4,42101003200
1,42101010800
1,42101000500
4,42101028200
1,42101013300
1,42101024000
2,42101034400
1,42101035601
1,42101014100
1,42101030100
1,42101034802
1,42101006500
1,42101002000
1,42101003300
1,42101028000
1,42101024200
1,42101009500
4,42101032500
1,42101034701
1,42101030100
4,42101031300
2,42101026800
5,42101026700
1,42101024700
3,42101027300
4,42101032900
5,42101017800
5,42101026302
3,42101015102
2,42101008500
2,42101013800
3,42101017900
3,42101024900
2,42101011400
1,42101019501
4,42101019100
2,42101009300
1,42101015600
3,42101009100
1,42101031200
1,42101013100
1,42101018802
1,42101027600
1,42101019900
1,42101017602
1,42101002500
1,42101008301
1,42101026800
1,42101034802
1,42101013900
5,42101028300
4,42101009400
1,42101025400
3,42101024300
1,42101028300
3,42101013300
1,42101020400
1,42101030000
3,42101010400
1,42101030100
1,42101033300
1,42101033300
1,42101027700
1,42101034802
1,42101014100
2,42101014100
1,42101020101
1,42101033702
4,42101030501
3,42101006700
1,42101035500
1,42101017400
1,42101008602
3,42101020300
3,42101027600
1,42101028500
1,42101027902
4,42101006700
3,42101008500
5,42101006300
3,42101026301
1,42101008302
1,42101008301
1,42101010800
3,42101009500
2,42101008302
1,42101017100
1,42101034502
1,42101016800
3,42101028902
4,42101006400
3,42101011100
1,42101034400
1,42101011400
3,42101006000
1,42101026900
1,42101027902
2,42101009600
1,42101025200
1,42101030000
1,42101038900
2,42101016701
3,42101010200
1,42101026700
3,42101016701
3,42101020101
1,42101026100
6,42101004104
1,42101002200
1,42101012100
2,42101010800
2,42101036501
3,42101008101
3,42101030600
8,42101030000
4,42101025200
2,42101002500
4,42101002500
6,42101016902
1,42101024100
4,42101007102
1,42101016901
3,42101017400
1,42101016901
1,42101003300
2,42101017702
1,42101008302
2,42101010400
1,42101013800
1,42101033702
4,42101037700
1,42101016901
1,42101013300
1,42101013300
1,42101013300
1,42101013300
1,42101013300
1,42101000901
2,42101009100
3,42101009100
2,42101019700
1,42101026800
1,42101034501
1,42101008301
1,42101035701
1,42101035500
3,42101026700
1,42101006700
2,42101012100
5,42101018802
2,42101030000
1,42101009300
1,42101027902
3,42101010600
3,42101008200
4,42101016800
2,42101010800
4,42101010800
2,42101010800
3,42101014400
5,42101028300
2,42101004104
3,42101011200
1,42101016500
3,42101010800
2,42101006600
1,42101036501
1,42101036501
5,42101015300
3,42101029800
3,42101011000
4,42101002500
4,42101002500
2,42101006600
3,42101008102
6,42101019200
1,42101013900
1,42101000701
1,42101012201
1,42101024100
1,42101001400
1,42101020101
1,42101002000
2,42101016400
4,42101025200
1,42101023600
2,42101008200
2,42101015102
4,42101020101
3,42101006200
1,42101008000
3,42101024500
1,42101010700
1,42101039002
1,42101002500
1,42101017300
1,42101037700
1,42101003600
1,42101016901
3,42101011500
1,42101009300
1,42101008301
1,42101035702
3,42101023700
4,42101016400
2,42101015300
3,42101037700
1,42101016100
4,42101026500
1,42101007900
1,42101017400
2,42101016702
1,42101026800
4,42101024700
1,42101006300
2,42101026500
3,42101025300
3,42101030000
5,42101032300
4,42101028100
4,42101017202
1,42101009500
2,42101037700
3,42101002500
2,42101010400
5,42101012100
2,42101010400
3,42101009400
1,42101026800
3,42101010900
2,42101025200
3,42101010400
1,42101024300
1,42101008302
1,42101008301
5,42101010800
3,42101017400
1,42101033400
4,42101030502
1,42101030100
1,42101011900
1,42101010800
2,42101007400
4,42101024500
2,42101017201
3,42101010000
3,42101029200
2,42101006100
8,42101017500
1,42101035601
2,42101028000
1,42101029800
2,42101030900
3,42101007400
1,42101020200
1,42101020200
1,42101020200
1,42101002200
3,42101028800
1,42101007102
1,42101000701
1,42101034802
1,42101011000
1,42101008301
1,42101011000
1,42101020200
4,42101007400
1,42101008301
1,42101019000
3,42101016702
4,42101006200
2,42101008400
1,42101014900
1,42101010300
2,42101003300
1,42101026900
1,42101027902
1,42101020101
1,42101027800
4,42101021700
3,42101029800
